t,wind_phase,mean_err_m,max_err_m,mean_err_nominal_m,max_err_nominal_m,mean_err_cmd_m,max_err_cmd_m,formation_err_rel,connectivity_rate,throughput_ratio,latency_proxy,control_overhead,task_reassign,task_cost_mean,failed_count,alive_ratio,agentic_active,agentic_ref_shift,supervisor_active,supervisor_mode,ref_shift_norm,formation_scale,smooth_alpha,int_hold,sat_frac
0.5625,0.0,8.644611427333663,10.151216665682256,8.644611427333663,10.151216665682256,8.644611427333663,10.151216665682256,1.5243458533695344,1.0,1.0,1.0,1.0,0.0,8.644611427333663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.5833333333333334,0.0,8.70733451388821,10.268462195787741,8.70733451388821,10.268462195787741,8.70733451388821,10.268462195787741,1.670442545595219,1.0,1.0,1.0,1.0,0.0,8.70733451388821,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.6041666666666666,0.0,8.74507282948667,10.322701740278351,8.74507282948667,10.322701740278351,8.74507282948667,10.322701740278351,1.8093656930870112,1.0,1.0,1.0,1.0,0.0,8.74507282948667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.625,0.0,8.788413868207336,10.38456235953868,8.788413868207336,10.38456235953868,8.788413868207336,10.38456235953868,1.9322742629149077,1.0,1.0,1.0,1.0,0.0,8.788413868207336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.6458333333333334,0.0,8.821467196488799,10.444333355526576,8.821467196488799,10.444333355526576,8.821467196488799,10.444333355526576,2.026479878439898,1.0,1.0,1.0,1.0,0.0,8.821467196488799,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.6666666666666666,0.0,8.846077321039605,10.476779515281558,8.846077321039605,10.476779515281558,8.846077321039605,10.476779515281558,2.1060050509823625,1.0,1.0,1.0,1.0,0.0,8.846077321039605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.6875,0.0,8.881624486116614,10.513020905428883,8.881624486116614,10.513020905428883,8.881624486116614,10.513020905428883,2.1725757860210937,1.0,1.0,1.0,1.0,0.0,8.881624486116614,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.7083333333333334,0.0,8.927062344514301,10.646300060690313,8.927062344514301,10.646300060690313,8.927062344514301,10.646300060690313,2.2293733737386323,1.0,1.0,1.0,1.0,0.0,8.927062344514301,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.7291666666666666,0.0,8.978095910981281,10.78392250903478,8.978095910981281,10.78392250903478,8.978095910981281,10.78392250903478,2.2763682533624467,1.0,1.0,1.0,1.0,0.0,8.978095910981281,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.75,0.0,9.038729519911165,10.936873107166718,9.038729519911165,10.936873107166718,9.038729519911165,10.936873107166718,2.3188586978946275,1.0,1.0,1.0,1.0,0.0,9.038729519911165,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.7708333333333334,0.0,9.10764881959513,11.107768934993986,9.10764881959513,11.107768934993986,9.10764881959513,11.107768934993986,2.361079022116699,1.0,1.0,1.0,1.0,0.0,9.10764881959513,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.7916666666666666,0.0,9.17138156417507,11.276052840961938,9.17138156417507,11.276052840961938,9.17138156417507,11.276052840961938,2.406686607104791,1.0,1.0,1.0,1.0,0.0,9.17138156417507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.8125,0.0,9.257374290113782,11.457345095649673,9.257374290113782,11.457345095649673,9.257374290113782,11.457345095649673,2.4649973832050702,1.0,1.0,1.0,1.0,0.0,9.257374290113782,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.8333333333333334,0.0,9.354265497272735,11.64577376937114,9.354265497272735,11.64577376937114,9.354265497272735,11.64577376937114,2.5281268959033723,1.0,1.0,1.0,1.0,0.0,9.354265497272735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.8541666666666666,0.0,9.459737836342656,11.835757612777089,9.459737836342656,11.835757612777089,9.459737836342656,11.835757612777089,2.587819454413772,1.0,1.0,1.0,1.0,0.0,9.459737836342656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.875,0.0,9.544432076625819,12.032349310921354,9.544432076625819,12.032349310921354,9.544432076625819,12.032349310921354,2.6375169636111377,1.0,1.0,1.0,1.0,0.0,9.544432076625819,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.8958333333333334,0.0,9.632449293439198,12.2335795418624,9.632449293439198,12.2335795418624,9.632449293439198,12.2335795418624,2.67981875177456,1.0,1.0,1.0,1.0,0.0,9.632449293439198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.9166666666666666,0.0,9.732017763189997,12.438872817102785,9.732017763189997,12.438872817102785,9.732017763189997,12.438872817102785,2.711307431939843,1.0,1.0,1.0,1.0,0.0,9.732017763189997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.9375,0.0,9.84100809748445,12.666257963966068,9.84100809748445,12.666257963966068,9.84100809748445,12.666257963966068,2.7467463693043364,1.0,1.0,1.0,1.0,0.0,9.84100809748445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
0.9583333333333334,0.0,9.943603361586682,12.887964668993963,9.943603361586682,12.887964668993963,9.943603361586682,12.887964668993963,2.7817134031759423,1.0,1.0,1.0,1.0,0.0,9.943603361586682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
